user_id,game_title,platform,genre,multiplayer,requires_special_device,price,playtime_hours,player_rating
600,Red Dead Redemption 2,PC,RPG,No,No,35.84,4.061986903682445,3.29
600,Just Dance 2024,Nintendo Switch,Adventure,Yes,Yes,59.52,5.058630389564803,2.98
600,Counter-Strike: Global Offensive,Mobile,Sports,Yes,No,29.48,7.44701123012714,2.12
600,The Elder Scrolls V: Skyrim,Nintendo Switch,Fighting,Yes,No,58.12,10.161257959616128,1.55
600,Half-Life: Alyx,PC,RPG,No,No,52.68,8.586477213881897,3.66
600,Pokémon Scarlet & Violet,PlayStation,RPG,No,Yes,38.59,11.021919127946676,2.37
600,Mario Kart 8 Deluxe,Nintendo Switch,Action,Yes,No,33.19,5.92642572414817,2.14
600,Call of Duty: Modern Warfare 2,PlayStation,RPG,No,No,47.82,4.137694226051909,2.57
600,Hitman 3,Mobile,RPG,Yes,No,31.79,19.54739438556646,2.3
600,Spelunky 2,PlayStation,RPG,Yes,Yes,28.38,7.4923649605247435,3.24
601,Just Dance 2024,Nintendo Switch,Action,Yes,Yes,25.47,4.65606606653337,3.1
601,1000-Piece Puzzle,PlayStation,Party,No,Yes,30.42,3.644241018920633,1.66
601,Halo Infinite,Xbox,Strategy,No,Yes,42.28,14.884137937707719,3.06
601,Among Us,PC,Strategy,No,No,38.25,9.125385660868638,2.32
601,Fortnite,Xbox,Strategy,Yes,Yes,20.75,10.171086063197015,3.46
601,Rocket League,Mobile,Simulation,Yes,Yes,42.21,7.15105603696407,2.59
601,Fortnite,Nintendo Switch,Simulation,No,Yes,20.53,4.203243565253957,1.33
601,Pillars of Eternity II: Deadfire,PC,RPG,No,Yes,56.52,6.047263170826652,2.3
601,The Elder Scrolls V: Skyrim,Xbox,Shooter,Yes,No,29.34,6.602413853056409,2.68
601,Stardew Valley,Mobile,Party,Yes,No,26.41,12.139224494770477,3.18
601,Grand Theft Auto V,PlayStation,Fighting,Yes,Yes,27.04,9.535322948395018,2.01
601,The Sims 4,Nintendo Switch,Puzzle,Yes,Yes,47.81,7.840765277021747,1.96
602,Pokémon Scarlet & Violet,Xbox,Simulation,No,No,44.65,10.119010680543527,3.63
602,Pillars of Eternity II: Deadfire,Xbox,Sports,No,Yes,43.76,7.6787071980511845,4.77
602,Bioshock Infinite,Xbox,Simulation,Yes,Yes,41.29,5.652656266440915,2.75
602,Portal 2,PlayStation,Fighting,No,No,29.71,7.179486834394873,3.43
602,Tetris,Xbox,Simulation,No,Yes,32.8,12.657764538907353,4.55
602,Red Dead Redemption 2,Xbox,Action,No,Yes,55.52,11.275221909699008,4.08
602,Red Dead Redemption 2,Xbox,Simulation,No,No,43.68,2.8988058059158943,2.3
602,Pokémon Scarlet & Violet,Xbox,Party,Yes,Yes,21.85,0.5,3.27
602,FIFA 24,Xbox,Sports,Yes,No,48.22,5.587610546265511,1.86
602,Pillars of Eternity II: Deadfire,Xbox,Sports,No,Yes,48.14,0.5,2.67
602,Sid Meier’s Civilization VI,PC,Fighting,Yes,No,37.93,5.4558331499854695,2.69
602,Overwatch 2,Nintendo Switch,Fighting,Yes,No,51.97,12.007975030468735,3.39
602,The Witcher 3: Wild Hunt,PlayStation,Action,Yes,Yes,49.07,14.769002352839902,2.06
602,Cuphead,PlayStation,Action,Yes,Yes,39.42,0.5,2.91
602,The Legend of Zelda: Breath of the Wild,Nintendo Switch,Shooter,Yes,No,22.87,3.133065654022628,2.79
602,Pillars of Eternity II: Deadfire,Xbox,Fighting,No,No,22.06,16.253941831020505,3.03
602,Grand Theft Auto V,PlayStation,Party,Yes,Yes,30.7,6.64049082257029,3.44
602,FIFA 24,Mobile,Action,No,No,28.11,5.406566141464223,2.18
602,Portal 2,Mobile,Sports,No,No,56.19,5.943053003092915,2.73
602,Fall Guys,PlayStation,Adventure,Yes,No,42.52,11.911406111562476,2.59
603,Pillars of Eternity II: Deadfire,PlayStation,Strategy,Yes,No,52.49,8.222616555038737,2.51
603,Red Dead Redemption 2,Nintendo Switch,Action,No,No,45.49,0.9263456867601816,2.3
603,Bioshock Infinite,Nintendo Switch,Action,No,No,45.29,6.991485088798709,1.49
603,Tetris,Nintendo Switch,RPG,No,No,29.84,1.2663369926517747,2.32
603,Fortnite,PC,Simulation,Yes,Yes,43.15,4.344172785724085,3.59
603,The Sims 4,Mobile,Puzzle,No,No,26.58,3.1692540498130297,2.27
603,Halo Infinite,Nintendo Switch,Action,No,Yes,26.33,8.463422092700146,3.47
603,Minecraft,PlayStation,Action,Yes,No,23.96,8.410368827242415,3.49
603,The Legend of Zelda: Breath of the Wild,PlayStation,Action,Yes,No,26.68,3.5688045496108676,4.64
603,1000-Piece Puzzle,Mobile,Action,Yes,Yes,24.16,14.668931848077913,3.15
603,1000-Piece Puzzle,PC,Simulation,Yes,No,49.77,5.900607554289799,2.6
603,Animal Crossing: New Horizons,Mobile,Party,Yes,Yes,24.48,7.963968487489815,2.6
603,Just Dance 2024,Xbox,Fighting,No,Yes,28.89,2.3221221943161208,2.71
603,Hades,Mobile,Adventure,No,No,42.86,4.108742607945828,2.33
603,Minecraft,PC,Action,Yes,No,27.94,22.493295280699492,3.14
603,The Sims 4,PlayStation,Action,Yes,No,32.75,6.166969482950749,3.31
603,Tomb Raider (2013),PC,Shooter,Yes,Yes,59.5,5.199700857183266,2.08
603,Fall Guys,PC,Action,No,Yes,40.46,7.66827727614325,1.49
603,Rocket League,PC,Shooter,No,No,46.4,0.5,1.6
603,Super Mario Odyssey,Xbox,Simulation,Yes,No,31.41,5.3971911798049135,3.71
603,Just Dance 2024,PC,Action,No,No,43.12,7.349589122388338,2.71
603,Call of Duty: Modern Warfare 2,Mobile,Action,Yes,No,49.34,6.224123672416072,3.22
603,Half-Life: Alyx,Mobile,Sports,Yes,No,45.97,3.3960525912158257,2.04
603,Super Smash Bros. Ultimate,PlayStation,Fighting,Yes,No,46.86,1.8047724882167986,3.13
603,Tomb Raider (2013),Nintendo Switch,Adventure,No,Yes,26.33,3.0451099214547486,2.79
603,Red Dead Redemption 2,Nintendo Switch,Action,Yes,No,45.64,6.007708954777753,4.21
603,The Legend of Zelda: Breath of the Wild,PC,Action,No,No,33.65,12.117775264175721,3.85
603,Grand Theft Auto V,PC,Shooter,Yes,No,30.34,4.6408694677339755,3.16
603,Tomb Raider (2013),PC,Puzzle,Yes,No,24.51,6.799086013611198,2.23
603,Hitman 3,PC,Action,Yes,Yes,49.84,8.37350015769092,1.94
603,Pillars of Eternity II: Deadfire,PC,Puzzle,No,No,31.27,4.285769841871713,2.49
603,Among Us,PC,RPG,No,Yes,33.25,7.823949779120864,2.54
603,Tekken 7,Mobile,Action,No,No,45.68,5.69967016711277,2.42
603,Fall Guys,PC,Party,Yes,No,59.73,3.8981899829578253,3.04
603,Minecraft,PC,Simulation,No,No,26.98,9.119816576107421,2.64
603,Super Mario Odyssey,Xbox,Action,No,Yes,20.89,7.617561111629165,2.71
603,Counter-Strike: Global Offensive,Nintendo Switch,RPG,Yes,No,44.63,0.5,3.6
603,Hades,Mobile,Party,No,Yes,26.57,0.5,2.59
603,Portal 2,PC,Adventure,Yes,No,27.51,11.579619848763816,1.7
603,FIFA 24,PlayStation,RPG,No,Yes,38.52,5.2072520495252785,3.22
603,Red Dead Redemption 2,Xbox,Puzzle,Yes,Yes,22.37,4.8690853561757885,2.68
603,Red Dead Redemption 2,Nintendo Switch,Sports,Yes,No,32.41,0.5,2.37
603,1000-Piece Puzzle,Xbox,Simulation,Yes,Yes,24.63,4.942714494950917,1.86
603,Just Dance 2024,Mobile,Adventure,Yes,No,43.05,2.507078827348637,3.41
603,Grand Theft Auto V,Xbox,Action,Yes,No,43.19,6.86894703824198,4.0
603,Mario Kart 8 Deluxe,PlayStation,Puzzle,Yes,No,54.08,3.2273902817995066,2.04
603,1000-Piece Puzzle,Xbox,Action,No,Yes,54.01,4.867904642028683,2.78
603,Portal 2,Mobile,Action,No,No,40.19,7.694155813999092,3.01
603,Animal Crossing: New Horizons,PC,Adventure,Yes,No,24.86,7.6461382057998115,1.42
603,Hades,Xbox,Fighting,Yes,No,30.54,5.406792256373399,2.53
603,Hades,Nintendo Switch,Action,No,No,32.59,8.590626038565818,1.6
603,Spelunky 2,PC,Action,Yes,Yes,41.52,1.0265898610421214,2.94
603,Hades,PC,Action,No,No,54.68,7.1579701086327585,4.33
603,The Elder Scrolls V: Skyrim,PC,RPG,Yes,No,59.26,5.97882239896462,1.53
603,Stardew Valley,Mobile,Fighting,Yes,Yes,21.31,5.121270874182725,3.85
603,Tekken 7,Mobile,Strategy,Yes,No,53.5,8.84719712119067,3.75
603,The Sims 4,PlayStation,Sports,No,No,32.76,4.603360094914555,2.53
603,Minecraft,PC,Party,Yes,No,30.53,2.177275944389741,3.01
604,The Elder Scrolls V: Skyrim,PC,Puzzle,Yes,Yes,47.07,6.411816729306238,3.35
604,League of Legends,Xbox,Party,Yes,No,46.68,4.708761346619614,1.42
604,League of Legends,Mobile,Puzzle,No,Yes,45.53,7.399164952963119,2.87
604,Hitman 3,Xbox,Puzzle,Yes,No,44.01,7.813515506861941,1.19
604,Grand Theft Auto V,Xbox,Party,Yes,Yes,32.6,8.534087050104795,2.69
604,Spelunky 2,Xbox,Party,No,No,32.13,13.798795051704637,3.42
604,Hades,Xbox,Fighting,Yes,No,27.17,6.54848482113655,3.31
604,Grand Theft Auto V,Mobile,Action,Yes,Yes,53.02,0.5,3.11
604,Sid Meier’s Civilization VI,Nintendo Switch,Adventure,Yes,No,27.56,4.039835050798433,3.03
604,Spelunky 2,Xbox,Simulation,Yes,Yes,20.53,4.597389340418649,3.34
604,Grand Theft Auto V,Xbox,Party,No,Yes,46.53,2.1079062487054805,3.48
604,Fortnite,Xbox,RPG,No,Yes,46.73,3.705122155751154,2.25
604,Spelunky 2,Xbox,Strategy,No,Yes,33.46,20.034048935675624,3.23
604,Kingdom Hearts III,Xbox,Party,Yes,Yes,41.94,9.111057951469988,3.37
604,Tetris,Nintendo Switch,Strategy,Yes,Yes,48.34,0.5,3.4
604,Hades,Xbox,Puzzle,No,Yes,59.6,2.8578422823180274,2.52
604,Just Dance 2024,PC,Simulation,No,No,23.69,6.117511927620334,2.22
604,Super Smash Bros. Ultimate,Mobile,Party,No,Yes,58.39,6.419024074173773,2.23
604,Half-Life: Alyx,PlayStation,Strategy,Yes,Yes,29.37,8.097913596688906,2.37
604,Hades,Mobile,Puzzle,No,Yes,49.13,7.375140824609361,2.85
604,League of Legends,PC,Party,No,Yes,22.07,11.421967380619394,3.74
604,The Legend of Zelda: Breath of the Wild,Nintendo Switch,Party,Yes,Yes,43.16,4.762100294280707,2.99
604,Halo Infinite,PlayStation,Fighting,No,Yes,55.45,3.5483169299471506,2.5
604,Pokémon Scarlet & Violet,PC,Adventure,Yes,No,30.39,4.92432850925375,3.87
604,Stardew Valley,Xbox,Adventure,Yes,Yes,32.08,0.5,2.77
604,Mario Kart 8 Deluxe,Xbox,Fighting,No,No,20.02,9.004726119599223,3.74
604,The Witcher 3: Wild Hunt,Xbox,Sports,No,Yes,26.49,3.5848354369000974,2.2
605,Animal Crossing: New Horizons,Nintendo Switch,Puzzle,Yes,Yes,25.09,9.748845274183266,3.39
605,Rocket League,Mobile,Simulation,No,Yes,46.22,14.834910263922954,1.0
605,Pokémon Scarlet & Violet,PlayStation,Simulation,No,Yes,28.31,12.958623789778242,3.14
605,Super Mario Odyssey,Nintendo Switch,Shooter,Yes,No,29.47,2.3062456630217736,1.85
605,Just Dance 2024,Xbox,Adventure,Yes,Yes,35.72,10.043678496655641,3.11
605,Fall Guys,PlayStation,RPG,No,Yes,25.31,3.9533922420012346,1.85
605,Portal 2,Nintendo Switch,Action,Yes,No,44.91,9.2813001171063,3.06
605,Grand Theft Auto V,Mobile,RPG,No,No,56.76,6.582473565500796,2.05
605,Portal 2,Xbox,Simulation,No,No,58.06,3.188817697809834,2.21
605,Street Fighter V,Mobile,Action,No,Yes,31.34,9.066579331503172,3.15
605,Fortnite,Xbox,Puzzle,Yes,Yes,21.99,10.27991523643772,2.43
605,Pokémon Scarlet & Violet,Xbox,Fighting,No,No,52.01,6.362218231105122,3.2
605,Overwatch 2,Xbox,Strategy,Yes,Yes,25.76,11.73827423947529,3.68
605,Ghost of Tsushima,Mobile,Party,Yes,Yes,37.38,4.310686763605305,2.51
605,Tekken 7,Xbox,Strategy,Yes,No,57.08,8.541161448913662,2.34
605,Fall Guys,PlayStation,Shooter,Yes,No,45.02,11.466151198356837,3.44
605,Super Smash Bros. Ultimate,Mobile,Puzzle,No,Yes,59.51,10.068856148779552,3.1
605,Ghost of Tsushima,Xbox,Simulation,No,Yes,44.48,8.419708609269291,4.08
605,Minecraft,Xbox,Shooter,Yes,Yes,36.12,0.5,1.48
605,Rocket League,PlayStation,Simulation,Yes,No,27.75,5.903894750467993,2.61
605,Street Fighter V,Nintendo Switch,Simulation,Yes,Yes,28.82,10.566588694660373,2.67
605,Pokémon Scarlet & Violet,Mobile,Strategy,Yes,No,50.65,6.410857755855246,2.92
605,Counter-Strike: Global Offensive,PC,Strategy,No,Yes,30.26,10.122458888692874,2.03
605,Overwatch 2,Mobile,Sports,Yes,No,44.92,7.439695550194141,1.98
605,Portal 2,Xbox,RPG,Yes,Yes,21.64,11.141569479225462,2.84
605,Super Mario Odyssey,Xbox,Simulation,Yes,Yes,27.34,10.249275771490785,2.19
605,Stardew Valley,Xbox,Strategy,No,Yes,25.83,6.849292552712201,1.52
605,Tetris,Xbox,Puzzle,No,Yes,34.94,2.857292099200746,2.54
605,Animal Crossing: New Horizons,Mobile,RPG,No,Yes,26.63,6.5987009256060345,4.44
605,Cuphead,Mobile,Action,Yes,No,24.85,8.365860747860493,2.66
606,Pokémon Scarlet & Violet,Xbox,RPG,No,No,47.07,6.8946014088521625,3.19
606,The Elder Scrolls V: Skyrim,Mobile,Simulation,No,No,55.06,2.7685299034734143,2.36
606,Pillars of Eternity II: Deadfire,PlayStation,Simulation,No,No,43.43,9.238877400292115,3.78
606,Super Smash Bros. Ultimate,Nintendo Switch,Sports,No,Yes,44.17,4.225907427401265,1.9
606,Sid Meier’s Civilization VI,PlayStation,Sports,Yes,Yes,21.79,13.806980451484804,2.34
606,Overwatch 2,PC,Action,No,Yes,39.43,3.6882101756152417,3.3
606,The Witcher 3: Wild Hunt,Mobile,RPG,Yes,Yes,38.36,2.786787592282233,3.04
606,The Legend of Zelda: Breath of the Wild,Nintendo Switch,Puzzle,No,No,46.26,9.285983461055146,2.86
606,Pokémon Scarlet & Violet,Nintendo Switch,Shooter,No,Yes,53.3,7.118622780794251,3.28
606,Mario Kart 8 Deluxe,Mobile,Puzzle,Yes,No,24.66,6.672169726594393,2.56
606,Hitman 3,PC,Sports,No,No,56.53,3.9681434959377726,2.75
606,Grand Theft Auto V,Mobile,Party,No,No,36.72,2.1639476236735864,2.06
606,Tetris,PlayStation,Strategy,No,No,20.31,5.010187422880853,4.0
606,Portal 2,Nintendo Switch,Puzzle,No,Yes,20.45,3.5509560180254316,2.18
606,Rocket League,PC,Strategy,Yes,No,24.27,3.741349609259052,2.45
606,Red Dead Redemption 2,PC,RPG,Yes,Yes,46.72,3.9123372790580753,2.69
606,1000-Piece Puzzle,PC,Action,Yes,No,58.54,6.688672428063159,3.42
606,Counter-Strike: Global Offensive,PlayStation,Strategy,Yes,Yes,40.7,9.763780444671262,3.13
606,Half-Life: Alyx,Mobile,Simulation,No,Yes,46.69,1.6479584029153653,1.0
606,The Witcher 3: Wild Hunt,PC,Sports,No,Yes,47.87,5.877819636921762,3.74
606,Mario Kart 8 Deluxe,Xbox,Action,No,No,26.78,8.65097727785081,3.9
606,Pillars of Eternity II: Deadfire,Xbox,Adventure,Yes,Yes,59.06,5.131111208716784,3.42
606,Super Smash Bros. Ultimate,Xbox,Party,Yes,No,45.95,7.8306564748622245,2.7
606,The Sims 4,PC,Action,Yes,No,24.01,11.438438607830577,3.83
606,League of Legends,PC,Strategy,Yes,Yes,56.96,5.584904913432839,2.73
606,FIFA 24,Xbox,Puzzle,Yes,Yes,22.77,8.303244149870718,2.72
606,Animal Crossing: New Horizons,Xbox,Action,Yes,No,41.64,0.5,3.45
606,Pokémon Scarlet & Violet,PlayStation,Fighting,Yes,No,31.02,16.129167874425896,3.16
606,League of Legends,PlayStation,RPG,Yes,No,41.35,12.176610178915857,3.49
606,Call of Duty: Modern Warfare 2,PC,Fighting,No,No,29.78,9.883675939175367,1.03
606,Mario Kart 8 Deluxe,PlayStation,Party,No,No,46.5,3.5750555856104023,2.59
606,Kingdom Hearts III,PlayStation,Adventure,No,No,38.42,6.691996219988036,1.8
606,Kingdom Hearts III,PlayStation,Action,No,No,57.77,12.979973561967565,3.79
606,Red Dead Redemption 2,PlayStation,Adventure,Yes,No,43.84,6.2115779964178826,2.14
606,The Elder Scrolls V: Skyrim,PlayStation,Shooter,Yes,Yes,37.8,7.190118072144221,2.47
606,Grand Theft Auto V,PC,Puzzle,Yes,Yes,33.96,6.057928384751334,3.2
606,Grand Theft Auto V,Mobile,Party,No,No,52.95,2.0727721517099176,3.45
606,League of Legends,PlayStation,Strategy,Yes,No,43.14,10.549894758106484,3.4
606,Among Us,Xbox,Simulation,Yes,Yes,51.42,8.802012724751323,3.2
606,Fall Guys,Mobile,Sports,Yes,Yes,50.03,3.516697976320958,1.71
606,Red Dead Redemption 2,Xbox,Simulation,No,Yes,57.63,1.974506522287665,1.87
606,Halo Infinite,PlayStation,Shooter,No,Yes,56.22,6.148158133685744,1.65
606,Minecraft,PC,RPG,Yes,No,42.79,3.4463026143116084,1.86
606,Cuphead,PC,Fighting,No,No,58.46,6.082177951621343,2.65
606,Pillars of Eternity II: Deadfire,PlayStation,Shooter,Yes,No,28.03,4.6883747670992735,3.48
606,The Legend of Zelda: Breath of the Wild,PlayStation,Strategy,No,No,38.2,11.482946217013238,3.36
606,The Witcher 3: Wild Hunt,PlayStation,Action,Yes,No,37.25,9.844084730151422,2.2
606,Minecraft,Nintendo Switch,Shooter,Yes,Yes,58.19,2.998461606002183,2.52
606,Street Fighter V,Xbox,Sports,No,No,30.24,5.42573273425711,2.34
606,Super Smash Bros. Ultimate,PC,Party,Yes,Yes,37.34,1.088050014498682,1.0
606,Ghost of Tsushima,PC,Simulation,No,No,43.65,3.7236708291397163,3.24
606,Stardew Valley,PlayStation,Party,Yes,Yes,59.86,1.1497810491072027,3.23
606,Call of Duty: Modern Warfare 2,Xbox,Action,Yes,Yes,54.43,8.795788943557431,2.37
607,Fall Guys,Xbox,Fighting,No,Yes,47.91,8.989309533607189,2.67
607,Kingdom Hearts III,Nintendo Switch,Adventure,No,Yes,24.83,1.824337640965722,3.27
607,Bioshock Infinite,Nintendo Switch,Adventure,No,No,51.95,11.165595848380237,4.47
607,Super Smash Bros. Ultimate,Xbox,Puzzle,Yes,No,35.38,9.10325934339139,1.8
607,Bioshock Infinite,Mobile,Adventure,No,No,37.32,8.226984677055114,2.9
607,Grand Theft Auto V,Mobile,Adventure,Yes,No,35.77,5.096157877268353,2.91
607,Grand Theft Auto V,Nintendo Switch,Adventure,No,Yes,53.47,13.37711854979757,3.72
607,Mario Kart 8 Deluxe,Nintendo Switch,RPG,No,Yes,58.48,11.646113193862943,2.65
607,Red Dead Redemption 2,PlayStation,Action,Yes,Yes,35.46,9.095973848369928,3.33
607,Just Dance 2024,Nintendo Switch,Puzzle,Yes,No,51.86,4.576727274159092,2.84
607,Among Us,Nintendo Switch,Strategy,Yes,Yes,40.5,12.476044647955684,2.25
607,Halo Infinite,Nintendo Switch,Adventure,No,Yes,53.53,19.779413004947667,2.78
607,Super Mario Odyssey,PlayStation,Fighting,Yes,Yes,29.91,0.5,2.03
607,Rocket League,Nintendo Switch,Adventure,No,Yes,59.86,14.203876278357779,2.93
607,Counter-Strike: Global Offensive,Nintendo Switch,Adventure,Yes,No,58.2,28.689014964922297,3.98
607,Stardew Valley,Xbox,RPG,Yes,Yes,59.58,5.285912965789429,2.52
607,Overwatch 2,Mobile,Puzzle,No,Yes,35.75,9.31936755859657,2.81
607,Animal Crossing: New Horizons,PC,Simulation,No,Yes,36.53,1.496911970357826,1.57
607,Rocket League,Mobile,Adventure,Yes,Yes,47.68,4.268657970027717,3.01
607,Ghost of Tsushima,Mobile,Puzzle,Yes,Yes,29.08,8.983107973795342,2.91
607,Call of Duty: Modern Warfare 2,Mobile,Adventure,Yes,Yes,54.06,17.615968960285652,3.96
607,Fall Guys,Mobile,Party,Yes,Yes,45.03,5.660389020012698,1.53
607,Counter-Strike: Global Offensive,Nintendo Switch,Simulation,No,Yes,39.06,8.859738554542918,3.72
607,Fall Guys,Mobile,Adventure,No,Yes,32.56,6.8297315327281325,3.98
607,1000-Piece Puzzle,Nintendo Switch,Fighting,No,No,49.01,2.44110465116694,3.27
607,Grand Theft Auto V,Nintendo Switch,Adventure,No,Yes,33.16,17.900194667482076,4.39
607,Tetris,PlayStation,Sports,No,No,49.71,4.282716836317575,2.24
607,Just Dance 2024,Xbox,Adventure,Yes,No,31.5,11.728024455907915,2.41
608,Hitman 3,Xbox,Shooter,Yes,No,29.26,11.618425927855139,3.53
608,The Sims 4,PC,Shooter,Yes,Yes,56.15,10.94930018676185,2.42
608,Just Dance 2024,Mobile,Action,No,No,30.23,4.246250967704537,2.21
608,Hades,Xbox,Puzzle,Yes,Yes,21.99,7.3028266673927265,3.35
608,Super Smash Bros. Ultimate,Mobile,Adventure,No,No,42.26,3.3861005521447405,2.32
608,Ghost of Tsushima,PC,Shooter,Yes,Yes,37.81,5.881658811556849,3.14
608,Among Us,PlayStation,Sports,No,Yes,22.79,2.9830805686750086,2.53
608,Animal Crossing: New Horizons,Mobile,Shooter,No,No,28.47,6.101244150467193,2.74
608,1000-Piece Puzzle,Nintendo Switch,Simulation,Yes,No,26.97,12.877877052920152,1.71
608,Among Us,PlayStation,Shooter,No,Yes,45.65,4.427114202056961,3.41
608,Grand Theft Auto V,Nintendo Switch,Shooter,No,Yes,21.48,19.60337018392795,3.66
608,Sid Meier’s Civilization VI,Mobile,Shooter,Yes,No,43.57,7.160260093336712,3.38
608,Call of Duty: Modern Warfare 2,Nintendo Switch,Shooter,Yes,No,25.12,6.479880229097394,3.58
609,Fall Guys,Nintendo Switch,Sports,No,Yes,46.64,10.16415702135756,2.27
609,Sid Meier’s Civilization VI,Nintendo Switch,Sports,Yes,Yes,49.3,2.087095542459328,2.58
609,1000-Piece Puzzle,Nintendo Switch,Adventure,No,No,33.42,5.211914208932236,2.14
609,Among Us,PlayStation,RPG,Yes,Yes,45.43,3.5334454531220643,3.16
609,Pokémon Scarlet & Violet,Nintendo Switch,Party,Yes,Yes,49.5,6.958688710760557,3.44
609,Street Fighter V,Nintendo Switch,Shooter,Yes,Yes,35.94,2.1809425712995356,3.95
609,The Witcher 3: Wild Hunt,PC,Shooter,No,No,35.54,9.642064567818514,1.0
609,Half-Life: Alyx,Nintendo Switch,Simulation,Yes,Yes,26.01,10.408910534780413,2.39
609,Halo Infinite,Nintendo Switch,Strategy,Yes,Yes,39.29,9.402780084860217,3.21
609,Red Dead Redemption 2,Nintendo Switch,Puzzle,No,Yes,56.51,2.635657721269748,2.48
609,Sid Meier’s Civilization VI,PlayStation,Shooter,No,No,43.68,8.233486967548847,2.52
609,Spelunky 2,PlayStation,Party,Yes,Yes,55.89,5.082741178166083,3.21
609,Fall Guys,Mobile,Shooter,Yes,No,22.53,7.938572140875139,3.48
609,Hades,Nintendo Switch,Shooter,Yes,Yes,36.58,27.4452972655537,3.92
609,Fall Guys,Mobile,Shooter,Yes,Yes,33.09,7.594055662578791,1.93
609,Red Dead Redemption 2,Mobile,Shooter,No,Yes,57.74,12.056944400062244,2.12
609,Grand Theft Auto V,PlayStation,Fighting,Yes,Yes,27.04,0.674801497891026,2.8
609,Among Us,Xbox,Fighting,No,Yes,37.68,5.179915194708288,1.04
609,The Sims 4,PC,Shooter,No,No,25.48,9.913503317967896,3.82
609,Hades,Nintendo Switch,Shooter,Yes,No,51.17,12.567565098616834,3.45
609,Animal Crossing: New Horizons,PlayStation,Shooter,No,Yes,31.02,10.382335693666532,2.3
609,Portal 2,Nintendo Switch,Shooter,Yes,Yes,28.2,8.920744225019666,3.13
610,The Witcher 3: Wild Hunt,Xbox,Shooter,No,No,29.38,6.625728457966919,2.13
610,Super Smash Bros. Ultimate,Mobile,RPG,Yes,No,45.73,14.089062007569034,2.02
610,League of Legends,Nintendo Switch,Fighting,Yes,Yes,45.03,12.880584338043333,2.74
610,The Elder Scrolls V: Skyrim,PlayStation,Fighting,Yes,No,37.15,10.193729562431908,4.23
610,Fortnite,PC,Fighting,No,No,51.0,0.5,3.13
610,Halo Infinite,Mobile,Puzzle,Yes,No,37.81,6.843213424354138,1.72
610,Call of Duty: Modern Warfare 2,Mobile,Adventure,Yes,Yes,53.12,3.330929772209635,3.62
610,Super Mario Odyssey,Nintendo Switch,RPG,No,No,42.71,4.815893612700548,2.25
610,Minecraft,Mobile,RPG,Yes,No,41.6,6.414110256517018,2.61
610,Counter-Strike: Global Offensive,Mobile,Strategy,Yes,No,37.48,6.543918274956879,1.87
610,Street Fighter V,Mobile,Fighting,No,No,36.2,17.51349388349358,3.24
610,Minecraft,Mobile,Fighting,No,No,46.42,10.08916987055427,1.77
610,Super Smash Bros. Ultimate,PlayStation,Strategy,Yes,No,47.62,5.155073556486886,1.81
610,Portal 2,Xbox,Simulation,Yes,Yes,59.54,8.280178751157722,3.09
610,Grand Theft Auto V,Mobile,Action,No,No,32.45,3.094331382175335,2.75
610,Super Smash Bros. Ultimate,Mobile,Fighting,Yes,No,44.11,12.466965771439494,2.97
610,Sid Meier’s Civilization VI,Mobile,Puzzle,Yes,No,41.52,2.4468941381977394,2.64
610,Pillars of Eternity II: Deadfire,Mobile,Sports,No,No,35.31,8.610636320620634,3.14
610,League of Legends,Xbox,Simulation,Yes,No,41.7,8.670728184165613,3.05
610,Tekken 7,Mobile,RPG,No,No,52.75,13.357973662350936,3.12
610,Among Us,Xbox,Fighting,Yes,Yes,50.68,1.4564641549017991,1.96
610,Overwatch 2,Xbox,Fighting,Yes,No,25.81,14.22423546603034,2.46
610,Pillars of Eternity II: Deadfire,Mobile,Action,Yes,No,29.59,0.9580187027976828,4.13
610,Portal 2,Xbox,Simulation,No,Yes,30.99,2.9339297333691117,2.31
610,Half-Life: Alyx,PC,Sports,Yes,No,30.75,0.5,2.27
610,Animal Crossing: New Horizons,PlayStation,Strategy,No,Yes,23.95,5.17257310685135,2.59
610,Street Fighter V,Nintendo Switch,Action,No,No,23.75,6.092431732024629,2.69
610,Call of Duty: Modern Warfare 2,Nintendo Switch,Puzzle,Yes,Yes,55.96,4.548260792940091,1.84
610,Sid Meier’s Civilization VI,Xbox,Fighting,Yes,Yes,58.94,0.5,1.05
610,Super Smash Bros. Ultimate,Mobile,Simulation,Yes,Yes,35.88,6.762763661499381,2.7
610,Rocket League,Nintendo Switch,Party,Yes,No,45.69,6.349146696373095,2.58
610,Super Smash Bros. Ultimate,Nintendo Switch,Party,Yes,Yes,31.97,2.9423515138323197,1.3
610,Among Us,PC,Party,No,No,36.36,5.285762539280383,2.72
610,Half-Life: Alyx,Xbox,Party,Yes,Yes,21.76,8.351341021413292,2.78
611,Stardew Valley,PC,Fighting,Yes,No,27.73,7.641246617746725,2.64
611,Call of Duty: Modern Warfare 2,Mobile,Fighting,Yes,Yes,22.31,12.288604750710183,3.04
611,Kingdom Hearts III,PlayStation,Puzzle,Yes,Yes,36.44,7.72803720491631,3.1
611,Tekken 7,Mobile,Fighting,No,No,34.17,14.286210530067361,3.67
611,Bioshock Infinite,PC,Adventure,Yes,Yes,50.18,10.45831395552909,2.71
611,Minecraft,PlayStation,Party,No,Yes,23.17,5.8609601153005695,2.19
